,text,label
594,বউ যার যার উপভোগ সবার!মেডাম আমাদের ধর্ম এটা শিক্ষা দেয়না।এজন্যই ইসলাম সবার উপরে।,0
595,বাংলাদেশের দালাল মিডিয়াগুলোর নিউজ দেখলে তাদের মুখে থুথু মারতে ইচ্ছা করে।,1
596,আল্লাহু আকবার 💞 অনেক অনেক ভালোবাসা ও দোয়া রইল। প্রিয় বোন আল্লাহ তোমাকে দ্বীনের পথে চলার তৌফিক দান করুন আমিন।,0
597,এভাবেই সবসময় কাঁধে কাঁধ মিলিয়ে যৌক্তিক আন্দোলনে নেমে যেতে হবে। ছাত্র ছাত্রীরা সবাই এক আলাদা করা যাবে না ইনশাআল্লাহ।,0
598,এভাবে চলতে থাকলে আর কিছু দিন পর সরকার ঠিক করবে যে আমি আমার বউ এর কাছ থেকে বাচ্চা নিতে পারবো কি পারবো না আমার বউ এর কাছে সুতে পারবো কি পারবো না আল্লাহ জালেমদের হাত থেকে রক্ষা করো,0
599,জারজের বাচ্চারা এটাকে গুজব বলছে,1
600,চুরে চুরে মাসতুতো ভাই,1
601,আচ্ছা হঠাৎ করে হামলা করলে অস্ত্র পেল কোথায় আওমলিগ ?,0
602,ছাত্ররা পিটিয়ে ব্যবসায়ীদের মেরেছে। এটাই কি ছাত্রদের কাজ ।ভিডিও ফুটেজ দেখে তাদের চিহ্নিত করে বিচারের আওতায় আনা হউক ।,0
603,"আমি ঢাকা কলেজের একজন সাধারণ শিক্ষার্থী হিসেবে আমার দাবি হলো ,এই ঘটনার সঠিক তদন্ত করে অপরাধীদের আইনের আওতায় আনা হোক । তাদের জন্য ঢাকা কলেজের দুর্নাম হচ্ছে এগুলো মেনে নেয়া যায় না । তাদের চিহ্নিত করে কলেজ থেকে স্থায়ী বহিষ্কার করা হোক ।",0
604,"হাসরের মাঠে হবে ন্যায় বিচার,",0
605,আদমি লিগ এখন পাগল হয়েগেছে,1
606,কোরানশরিফ কে রাখলো তাদের বিচার কে করবে বুঝলাম না??,1
607,এরা ইসলামের বড় শত্রু এরা নামে মুসলমান কোন কাজে না এরা মুখে বল আমি মুসলমান আমি মুসলমান কাজের বেলায় হিন্দুর সাপোর্ট দুঃখ লাগে যে আমাদের দেশে এত বড় একটা অপ্রীতিকর ঘটনা ঘটে গেল আমি টিভিতে দেখতে পারিনা আমাদের টিভিতেও দেখানো হয় না সমস্যা নাই আল্লাহ বিচার করবে উপরে আল্লাহ আছে আজাদ টাকার কাছে অনেকেই বিক্রি তাই হয়তো প্রচার করতে পারেননি আল্লাহ বিচার করবে ইনশাআল্লাহ,0
